row_id,country_name,water_source,water_tech,status_id,management,pay,installer,install_year,status,source,adm1,adm2,wpdx_id,report_date,country_id,activity_id,data_lnk,orig_lnk,photo_lnk,converted,created,updated,lat_deg,lon_deg,location,count,fecal_coliform_presence,fecal_coliform_value,subjective_quality
1,"Tanzania, United Republic of",Spring,Gravity Communal standpipe,no,,Never pay,RWE,1972,Status:Not functional|Quantity:Dry|Quality:Soft,SNV,Arusha,Longido,wpdx-00000001,01/05/2008 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-2.83257,36.309,"(-2.83257, 36.309)",1,,,
2,"Tanzania, United Republic of",Rainwater harvesting,Gravity Communal standpipe,yes,,Never pay,World Vision,2005,Status:Functional|Breakdown Year:2007|Reason Not Functioning:Tap need replacement|Quantity:Seasonal|Quality:Soft,SNV,Arusha,Longido,wpdx-00000002,01/01/2008 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-2.84781,36.5284,"(-2.84781, 36.5284)",1,,,
3,"Tanzania, United Republic of",Rainwater harvesting,Gravity Communal standpipe,yes,,Never pay,World Vision,2005,Status:Functional|Quantity:Seasonal|Quality:Soft,SNV,Arusha,Longido,wpdx-00000003,01/01/2008 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-2.84796,36.5288,"(-2.84796, 36.5288)",1,,,
4,"Tanzania, United Republic of",Rainwater harvesting,Gravity Communal standpipe,yes,,Never pay,World Vision,2005,Status:Functional|Quantity:Seasonal|Quality:Soft,SNV,Arusha,Longido,wpdx-00000004,01/01/2008 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-2.85318,36.5276,"(-2.85318, 36.5276)",1,,,
5,Nicaragua,,,yes,,,,2011,,El Porvenier,Matagalpa,Terrabona,wpdx-00000005,01/01/2011 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.7407,-86.0121,"(12.7407, -86.0121)",1,,,
6,Nicaragua,,Spring Capture,yes,,,,2014,,El Porvenier,,Terrabona,wpdx-00000006,01/01/2014 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,12.7465,-85.9975,"(12.7465, -85.9975)",1,,,
7,Nicaragua,,,yes,,,,2012,,El Porvenier,Matagalpa,Dario,wpdx-00000007,01/01/2012 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.5707,-85.9897,"(12.5707, -85.9897)",1,,,
8,Nicaragua,,Electric Pumping Gravity Flow Water System,yes,,,,2011,,El Porvenier,Matagalpa,Terrabona,wpdx-00000008,01/01/2011 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,12.7859,-85.9525,"(12.7859, -85.9525)",1,,,
9,Nicaragua,,,yes,,,,2011,,El Porvenier,Matagalpa,Terrabona,wpdx-00000009,01/01/2011 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.663,-85.9458,"(12.663, -85.9458)",1,,,
10,Nicaragua,,,yes,,,,2015,,El Porvenier,Carlos Galeano,Terrabona,wpdx-00000010,01/01/2015 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.7126,-85.9262,"(12.7126, -85.9262)",1,,,
11,Nicaragua,,,yes,,,,2013,,El Porvenier,,Terrabona,wpdx-00000011,01/01/2013 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.6616,-85.9209,"(12.6616, -85.9209)",1,,,
12,Nicaragua,,,yes,,,,2009,,El Porvenier,Jinotega,Wiwil??,wpdx-00000012,01/01/2009 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,13.5707,-85.8252,"(13.5707, -85.8252)",1,,,
13,Nicaragua,,,yes,,,,2009,,El Porvenier,Jinotega,Wiwil??,wpdx-00000013,01/01/2009 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,13.6641,-85.8041,"(13.6641, -85.8041)",1,,,
14,Nicaragua,,,yes,,,,2008,,El Porvenier,Jinotega,Wiwil??,wpdx-00000014,01/01/2008 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,13.5817,-85.7891,"(13.5817, -85.7891)",1,,,
15,Nicaragua,,Gravity Flow Water System,yes,,,,2009,,El Porvenier,Jinotega,Wiwilí,wpdx-00000015,01/01/2009 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,13.5672,-85.7503,"(13.5672, -85.7503)",1,,,
16,Nicaragua,,,yes,,,,2009,,El Porvenier,Jinotega,Wiwil??,wpdx-00000016,01/01/2009 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,13.7788,-85.7125,"(13.7788, -85.7125)",1,,,
17,Nicaragua,,,yes,,,,2014,,El Porvenier,,El Sauce,wpdx-00000017,01/01/2014 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.9677,-86.5546,"(12.9677, -86.5546)",1,,,
18,Nicaragua,,,yes,,,,2011,,El Porvenier,Le??n,Achuapa,wpdx-00000018,01/01/2011 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,13.0045,-86.5045,"(13.0045, -86.5045)",1,,,
19,Nicaragua,,Electric Pumping Gravity Flow Water System,yes,,,,2013,,El Porvenier,León,El Sauce,wpdx-00000019,01/01/2013 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,12.9569,-86.4867,"(12.9569, -86.4867)",1,,,
20,Nicaragua,,,yes,,,,2014,,El Porvenier,DW,El Sauce,wpdx-00000020,01/01/2014 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.952,-86.4715,"(12.952, -86.4715)",1,,,
21,Nicaragua,,Electric Pumping Gravity Flow Water System,yes,,,,2014,,El Porvenier,León,El Sauce,wpdx-00000021,01/01/2014 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,12.952,-86.4715,"(12.952, -86.4715)",1,,,
22,Nicaragua,,Gravity Flow Water System,yes,,,,2010,,El Porvenier,León,El Sauce,wpdx-00000022,01/01/2010 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,12.8918,-86.4698,"(12.8918, -86.4698)",1,,,
23,Nicaragua,,,yes,,,,2012,,El Porvenier,Le??n,El Sauce,wpdx-00000023,01/01/2012 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.9515,-86.4499,"(12.9515, -86.4499)",1,,,
24,Nicaragua,,,yes,,,,2011,,El Porvenier,Managua,San Francisco Libre,wpdx-00000024,01/01/2011 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.6234,-86.2859,"(12.6234, -86.2859)",1,,,
25,Nicaragua,,,yes,,,,2014,,El Porvenier,,San Francisco Libre,wpdx-00000025,01/01/2014 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.6166,-86.2828,"(12.6166, -86.2828)",1,,,
26,Nicaragua,,Spring Capture,yes,,,,2009,,El Porvenier,Managua,San Francisco Libre,wpdx-00000026,01/01/2009 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,12.6341,-86.2757,"(12.6341, -86.2757)",1,,,
27,Nicaragua,,,yes,,,,2014,,El Porvenier,,San Francisco Libre,wpdx-00000027,01/01/2014 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.5684,-86.2697,"(12.5684, -86.2697)",1,,,
28,Nicaragua,,,yes,,,,2008,,El Porvenier,Matagalpa,Dario,wpdx-00000028,01/01/2008 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.6636,-86.2449,"(12.6636, -86.2449)",1,,,
29,Nicaragua,,,yes,,,,2008,,El Porvenier,Matagalpa,Dario,wpdx-00000029,01/01/2008 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.6636,-86.2449,"(12.6636, -86.2449)",1,,,
30,Nicaragua,,Spring Capture,yes,,,,2001,,El Porvenier,Matagalpa,Dario,wpdx-00000030,01/01/2001 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,12.7155,-86.2257,"(12.7155, -86.2257)",1,,,
31,Nicaragua,,,yes,,,,2002,,El Porvenier,Matagalpa,Dario,wpdx-00000031,01/01/2002 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.7155,-86.2257,"(12.7155, -86.2257)",1,,,
32,Nicaragua,,Electric Pumping Gravity Flow Water System,yes,,,,2006,,El Porvenier,Matagalpa,Dario,wpdx-00000032,01/01/2006 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,12.7155,-86.2257,"(12.7155, -86.2257)",1,,,
33,Nicaragua,,,yes,,,,1995,,El Porvenier,Matagalpa,Dario,wpdx-00000033,01/01/1995 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.7375,-86.2155,"(12.7375, -86.2155)",1,,,
34,Nicaragua,,,yes,,,,2000,,El Porvenier,Matagalpa,Dario,wpdx-00000034,01/01/2000 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.7375,-86.2155,"(12.7375, -86.2155)",1,,,
35,Nicaragua,,Electric Pumping Gravity Flow Water System,yes,,,,2006,,El Porvenier,Matagalpa,Dario,wpdx-00000035,01/01/2006 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,12.7375,-86.2155,"(12.7375, -86.2155)",1,,,
36,Nicaragua,,Electric Pumping Gravity Flow Water System,yes,,,,2008,,El Porvenier,Matagalpa,Dario,wpdx-00000036,01/01/2008 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,12.6635,-86.2149,"(12.6635, -86.2149)",1,,,
37,Nicaragua,,Gravity Flow Water System,yes,,,,2013,,El Porvenier,,Dario,wpdx-00000037,01/01/2013 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,12.6467,-86.196,"(12.6467, -86.196)",1,,,
38,Nicaragua,,,yes,,,,2012,,El Porvenier,Matagalpa,Dario,wpdx-00000038,01/01/2012 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.7407,-86.1776,"(12.7407, -86.1776)",1,,,
39,Nicaragua,,,yes,,,,2011,,El Porvenier,Boaco,San Lorenzo,wpdx-00000039,01/01/2011 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.7243,-86.1594,"(12.7243, -86.1594)",1,,,
40,Nicaragua,,,yes,,,,2014,,El Porvenier,WN,El Sauce,wpdx-00000040,01/01/2014 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.8952,-86.6428,"(12.8952, -86.6428)",1,,,
41,Nicaragua,,,yes,,,,2011,,El Porvenier,Le??n,El Sauce,wpdx-00000041,01/01/2011 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.9159,-86.6232,"(12.9159, -86.6232)",1,,,
42,Nicaragua,,,yes,,,,2010,,El Porvenier,Le??n,El Sauce,wpdx-00000042,01/01/2010 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.8295,-86.6216,"(12.8295, -86.6216)",1,,,
43,Nicaragua,,,yes,,,,2002,,El Porvenier,Le??n,El Sauce,wpdx-00000043,01/01/2002 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.9679,-86.6019,"(12.9679, -86.6019)",1,,,
44,Nicaragua,,,yes,,,,2009,,El Porvenier,Le??n,El Sauce,wpdx-00000044,01/01/2009 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.9679,-86.6019,"(12.9679, -86.6019)",1,,,
45,Nicaragua,,,yes,,,,2012,,El Porvenier,Le??n,El Sauce,wpdx-00000045,01/01/2012 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.9064,-86.5873,"(12.9064, -86.5873)",1,,,
46,Nicaragua,,,yes,,,,2010,,El Porvenier,Le??n,El Sauce,wpdx-00000046,01/01/2010 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.8868,-86.5835,"(12.8868, -86.5835)",1,,,
47,Nicaragua,,,yes,,,,2011,,El Porvenier,Le??n,El Sauce,wpdx-00000047,01/01/2011 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.9665,-86.5727,"(12.9665, -86.5727)",1,,,
48,Nicaragua,,,yes,,,,2010,,El Porvenier,Le??n,El Sauce,wpdx-00000048,01/01/2010 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.8572,-86.5684,"(12.8572, -86.5684)",1,,,
49,Nicaragua,,,yes,,,,2007,,El Porvenier,Matagalpa,Dario,wpdx-00000049,01/01/2007 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.7016,-86.0612,"(12.7016, -86.0612)",1,,,
50,Nicaragua,,,yes,,,,1998,,El Porvenier,Matagalpa,Dario,wpdx-00000050,01/01/1998 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.7016,-86.0612,"(12.7016, -86.0612)",1,,,
